Crop_Type,Soil_Type,Soil_pH,Temperature,Humidity,Wind_Speed,N,P,K,Crop_Yield,Soil_Quality
40.87223260718098,31.4027341184729,5.5,22.536735454445843,77.46326454555415,5.923193360463029,71.5,54.0,38.5,54.19234348479371,27.33333333333333
36.977799580374324,41.68082961791566,6.25,24.50645003692762,75.49354996307238,8.48715858045981,54.0,50.0,44.0,40.42708114193046,43.16666666666667
42.07127610474805,33.77385962136852,8.0,21.394406015547528,78.60559398445247,9.14358526884585,71.5,60.50000000000001,54.0,60.9232023590557,15.5
41.03395401373603,33.77916121093568,8.0,19.84989877133632,80.0,11.087025597654044,84.5,66.0,54.0,33.773762185648835,17.041666666666668
32.526773526964696,52.66538003395172,6.5,15.8950137687454,80.0,9.46960743478341,70.0,54.0,50.0,7.745484999293062,58.0
37.46350415320323,41.686476674450475,6.25,28.262436029745597,71.7375639702544,13.492893203504078,66.0,50.0,36.0,11.553681079433735,44.33333333333333
41.064740208285485,33.46938503041859,6.75,26.55722117553292,73.44277882446708,9.722721547263616,60.0,44.0,30.0,20.91175833500244,39.08333333333333
40.88032601824131,41.682192820887245,6.25,30.22087607661278,69.77912392338722,14.041541741469452,78.0,60.0,44.0,33.457024348249426,53.08333333333333
36.973936671508795,33.77593091106221,8.0,21.852338953438974,78.14766104656103,13.129414638421371,58.5,55.0,49.50000000000001,50.316127837683936,13.583333333333334
42.07934458393063,33.46550982388752,6.75,24.074389236537883,75.92561076346212,6.744274199999434,55.00000000000001,44.0,36.0,40.47767611040865,39.375
41.0373154576745,33.468537290771984,6.75,18.50738108079869,80.0,10.537395665130544,65.0,48.0,36.0,25.19199581073397,43.45833333333333
32.51116356665993,33.46408108605651,6.75,23.49342118949338,76.50657881050662,10.561276863097923,50.0,36.0,30.0,47.69137341919532,33.83333333333333
37.45197276466059,31.40531713448523,5.5,22.527722027519545,77.47227797248046,7.692361984913104,60.50000000000001,45.0,31.5,41.016378805881054,22.83333333333333
39.566031857813805,33.7847255074442,8.0,29.18342611838022,70.81657388161977,9.374601841603832,65.0,60.50000000000001,49.50000000000001,5.278999765531228,14.583333333333334
37.18152430052062,31.405302938333442,5.5,20.83360122288727,79.16639877711273,11.90432115648212,60.50000000000001,45.0,31.5,41.088793376158,22.83333333333333
41.05023689947844,33.46214917482641,6.75,20.023662604198343,79.97633739580166,9.248173128296816,60.0,44.0,30.0,57.445593219946026,39.08333333333333
40.88649246068447,31.409896193492685,5.5,32.18877598604596,67.81122401395405,11.934894474792554,71.5,54.0,38.5,17.658598808860074,27.33333333333333
37.112774142897514,33.462853410657054,6.75,20.112661493741648,79.88733850625835,13.288451739171466,50.0,40.0,30.0,53.88990651104129,35.0
36.9715510480148,33.46235164447142,6.75,21.19553330027821,78.80446669972179,5.136949883906359,45.0,40.0,33.0,56.42332398230174,34.41666666666667
42.077139984810756,33.46440337624051,6.75,22.695267201658407,77.30473279834159,11.043100208312236,55.00000000000001,44.0,36.0,46.06413028015706,39.375
41.03175808620475,33.46572723544177,6.75,20.74131447112092,79.25868552887908,5.829928835280908,65.0,48.0,36.0,39.37996517300131,43.45833333333333
32.508782196823454,33.77525347091517,8.0,23.678621985750706,76.32137801424929,10.496592782288358,65.0,49.5,45.0,53.7852988307229,13.291666666666666
37.45503233231844,33.77927341143276,8.0,23.11619488904097,76.88380511095903,5.99740902724089,71.5,55.0,40.5,33.19918344008878,13.916666666666666
39.56611747519747,33.47252427690091,6.75,29.11770807987728,70.88229192012273,15.702533029743895,50.0,44.0,33.0,5.06170284578254,37.04166666666667
37.19020662086648,52.663146117311754,6.5,27.407271419059622,72.59272858094037,4.809937514581467,77.0,60.0,45.0,19.035699697673536,60.66666666666666
40.85844257939727,52.649199402834306,6.5,23.00567774259558,76.99432225740442,6.925806018995616,91.0,72.0,55.00000000000001,89.52239466667312,72.66666666666667
36.97589258090049,33.77690867478859,8.0,22.293533819903736,77.70646618009627,12.67878452697379,58.5,55.0,49.50000000000001,45.30899979494307,13.583333333333334
42.08192651342692,31.40670535484185,5.5,24.63373686781473,75.36626313218528,8.984867481065708,60.50000000000001,49.50000000000001,42.0,33.93506676678835,25.33333333333333
41.028736343663184,41.679525609947795,6.25,29.93747871230645,70.06252128769354,9.343557671296589,78.0,60.0,48.0,47.09447388163369,54.25
32.52356905603223,41.68561767874618,6.25,32.35446726598188,67.64553273401812,9.698541150097457,60.0,45.0,40.0,15.945726115476695,42.29166666666667
37.46023248802058,52.66297257439062,6.5,27.432794588175152,72.56720541182484,11.55458803519876,77.0,60.0,45.0,19.912785621096106,60.66666666666666
39.54814638561127,33.46349068106614,6.75,19.151105027485343,80.0,10.917273917256315,50.0,44.0,33.0,50.67232821556436,37.04166666666667
37.16826933459361,41.67411549202307,6.25,19.963649931576235,80.0,16.081588187239227,66.0,50.0,36.0,74.75640683077162,44.33333333333333
41.05959041983567,31.406715351181134,5.5,25.2518001142522,74.7481998857478,10.97473194127008,66.0,49.50000000000001,35.0,33.884075440084395,25.08333333333333
40.871437720348354,41.67773911089277,6.25,21.29761800747299,78.70238199252701,10.295365566619555,78.0,60.0,44.0,56.228843550000754,53.08333333333333
37.11747014346769,33.46519071496144,6.75,17.728710209257514,80.0,9.69593481946788,50.0,40.0,30.0,42.08885707820215,35.0
42.0737847151606,52.65611590680998,6.5,23.28094459208777,76.71905540791224,10.658111944113736,77.0,66.0,60.0,54.566383573655976,67.66666666666667
41.03667985615823,31.40810123413709,5.5,19.11166587486452,80.0,13.475930057356782,71.5,54.0,42.0,26.814686481761324,27.916666666666668
32.52703303002589,52.665511428556705,6.5,34.090439420555924,65.90956057944408,12.70821107961696,70.0,54.0,50.0,7.081416665698582,58.0
39.56438203826512,41.686884935608184,6.25,28.71530871759634,71.28469128240366,7.294175716286216,60.0,55.00000000000001,44.0,9.466241780093355,46.375
37.18199464794197,41.68093385617422,6.25,24.36601942910264,75.63398057089736,1.831641863497687,66.0,50.0,36.0,39.89411092593216,44.33333333333333
40.876518488102214,33.464968282898376,6.75,28.1214142453878,71.8785857546122,10.816133964911277,65.0,48.0,33.0,43.21191656460581,42.58333333333333
37.117721688968956,31.405230809367094,5.5,21.655837761653704,78.3441622383463,13.02289619860196,55.0,45.0,35.0,41.456723233512896,22.5
36.97847476358918,33.465862183562415,6.75,22.854911492612807,77.14508850738719,14.261545406136506,45.0,40.0,33.0,38.69861211188056,34.41666666666667
42.06871308101783,41.67555075553556,6.25,18.738800291260503,80.0,8.806252886400824,66.0,55.00000000000001,48.0,67.41790449142582,49.29166666666667
41.03505578963253,33.779710485269554,8.0,30.87750514635076,69.12249485364924,4.406268652532788,84.5,66.0,54.0,30.960928321893157,17.041666666666668
32.51248844199609,52.65814704375886,6.5,20.274314289126053,79.72568571087395,12.452738025507728,70.0,54.0,50.0,44.30101743396512,58.0
39.53549199057313,52.650531656859705,6.5,21.96060121460133,78.03939878539867,4.09037864870625,70.0,66.0,55.00000000000001,82.78918282236354,63.66666666666666
37.186942329135846,31.408000800063036,5.5,25.120916230282223,74.87908376971777,10.542563596868469,60.50000000000001,45.0,31.5,27.327000693492224,22.83333333333333
41.06939442512964,33.47170706888768,6.75,28.450715289872107,71.54928471012789,8.641816243893075,60.0,44.0,30.0,9.187786104591943,39.08333333333333
40.87026138309008,41.677149676890096,6.25,27.20059792740489,72.79940207259511,18.566565432510203,78.0,60.0,44.0,59.24261960568731,53.08333333333333
37.13003612366755,33.47144508379531,6.75,28.01092983488073,71.98907016511927,6.192694834804051,50.0,40.0,30.0,10.510548835957504,35.0
36.97055066634006,41.67720019880209,6.25,21.931683552019056,78.06831644798095,10.818745222773638,54.0,50.0,44.0,58.984301069647486,43.16666666666667
41.04139583460688,41.685846689623,6.25,32.97485921300938,67.02514078699062,10.970384418668262,78.0,60.0,48.0,14.774793502363034,54.25
32.505632687846116,41.67664072467065,6.25,25.474593702303853,74.52540629769615,7.260043187381159,60.0,45.0,40.0,61.84489230373149,42.29166666666667
37.46337620673553,52.664561850472275,6.5,28.527868295074644,71.47213170492536,15.51476638378526,77.0,60.0,45.0,11.880584304409975,60.66666666666666
39.54669315938969,31.4027011302586,5.5,20.544992076529557,79.45500792347045,13.03205198842548,55.0,49.50000000000001,38.5,54.36061636592864,23.83333333333333
37.172300445370595,52.65414697094065,6.5,22.100608529710925,77.89939147028907,8.063228384896817,77.0,60.0,45.0,64.51738545721692,60.66666666666666
41.0707301102253,52.66576038410025,6.5,29.43791926516464,70.56208073483536,10.78212187232354,84.0,66.0,50.0,5.823195348622087,66.66666666666667
40.87813151005897,52.65918021810049,6.5,19.381371854713315,80.0,8.282314233900419,91.0,72.0,55.00000000000001,39.07935431140003,72.66666666666667
37.115598609864506,31.40418487763028,5.5,20.95993670648497,79.04006329351503,10.26786286706465,55.0,45.0,35.0,46.79202102300689,22.5
36.97909848617122,33.7785113144084,8.0,22.73636392673683,77.26363607326317,9.142127678663742,58.5,55.0,49.50000000000001,37.101882301887365,13.583333333333334
42.079385687716865,31.40544316069378,5.5,23.468231555764497,76.5317684442355,14.580035742042568,60.50000000000001,49.50000000000001,42.0,40.3735191160858,25.33333333333333
41.01449252448808,52.65039913580443,6.5,27.268161905751278,72.73183809424873,8.095097822369624,91.0,72.0,60.0,83.45894423568102,74.33333333333333
32.50245669594197,52.65306765354271,6.5,27.313398666167014,72.68660133383298,7.4789511705767,70.0,54.0,50.0,69.97225558643783,58.0
37.44714400111327,31.40289849287312,5.5,20.388494938435255,79.61150506156474,11.779946046846357,60.50000000000001,45.0,31.5,53.35386966926709,22.83333333333333
39.55946623001005,33.78147154076466,8.0,13.619261262536757,80.0,13.94969268799758,65.0,60.50000000000001,49.50000000000001,21.94256313145886,14.583333333333334
37.18222786019877,33.77808173630026,8.0,23.422220050561947,76.57777994943805,16.36465027462898,71.5,55.0,40.5,39.30175179365109,13.916666666666666
40.88233125718032,33.780226268541455,8.0,31.14439480510124,68.85560519489876,10.61161787322022,84.5,66.0,49.50000000000001,28.319602186507005,16.666666666666668
37.12923664676418,41.68628775342277,6.25,28.245600302788837,71.75439969721117,7.232224748697692,60.0,50.0,40.0,12.519634294124137,43.75
36.96872876939802,41.67628800318863,6.25,20.82527475469104,79.17472524530896,7.815206038130805,54.0,50.0,44.0,63.648357241268414,43.16666666666667
42.0863370775038,31.40889637020566,5.5,25.87710910706536,74.12289089293463,8.403732419536702,60.50000000000001,49.50000000000001,42.0,22.758697395981248,25.33333333333333
41.025546207478584,52.65598284230914,6.5,30.044297955892414,69.95570204410758,11.583826997725591,91.0,72.0,60.0,55.2388915609041,74.33333333333333
32.51705174975202,33.46706541177104,6.75,27.975553520727605,72.0244464792724,9.715994015299062,50.0,36.0,30.0,32.623512886535345,33.83333333333333
37.45607558429792,33.46747932309091,6.75,24.91873013472235,75.08126986527765,12.209926187095888,55.00000000000001,40.0,27.0,30.533674632499604,35.58333333333333
37.19444415645567,33.78414098107521,8.0,28.598794150133507,71.4012058498665,10.745484603012136,71.5,55.0,40.5,8.272359301142869,13.916666666666666
41.061406216361114,31.40761203642865,5.5,24.34467729183642,75.65532270816358,9.026737557847282,66.0,49.50000000000001,35.0,29.310083992506105,25.08333333333333
40.889686559140685,33.47165012049009,6.75,33.14340617749971,66.85659382250029,7.01154557251644,65.0,48.0,33.0,9.475318564039451,42.58333333333333
37.12894150712914,33.78316676492683,8.0,27.48356589975301,72.51643410024698,8.61017471476358,65.0,55.0,45.0,13.261320196958778,13.75
36.97390912014286,33.463547260365225,6.75,22.41496561197285,77.58503438802715,7.865250821283125,45.0,40.0,33.0,50.38665933448517,34.41666666666667
42.086125495000076,33.781207474307145,8.0,26.262925733596376,73.73707426640362,14.25480641690638,71.5,60.50000000000001,54.0,23.29484746041671,15.5
41.03432597082984,41.68231659726571,6.25,30.858568621758984,69.14143137824101,9.237668748635189,78.0,60.0,48.0,32.82415572515667,54.25
32.51594659538422,33.46650528302729,6.75,27.56475437795158,72.43524562204843,6.647084210754961,50.0,36.0,30.0,35.45160291372923,33.83333333333333
39.56734784366484,33.473142750889856,6.75,10.31005801313878,80.0,11.339795554499776,50.0,44.0,33.0,1.9390276755968296,37.04166666666667
37.19473728484985,41.68726405326908,6.25,28.97870504399797,71.02129495600204,10.50003008516807,66.0,50.0,36.0,7.52781317991524,44.33333333333333
41.049394632609506,31.40168041920256,5.5,19.16011684653136,80.0,10.049755802301862,66.0,49.50000000000001,35.0,59.56726346279192,25.08333333333333
40.884898741253714,52.66261069817982,6.5,17.312743552907044,80.0,3.940503916756782,91.0,72.0,55.00000000000001,21.74170799047633,72.66666666666667
42.06408152807256,52.65125087394866,6.5,22.840910774811,77.159089225189,10.31507494943714,77.0,66.0,60.0,79.15425965473084,67.66666666666667
41.024163765874505,41.677242451118445,6.25,27.519358101764976,72.48064189823502,11.07676821978736,78.0,60.0,48.0,58.7682649761225,54.25
32.518983769820856,33.7803512692554,8.0,19.05959595084727,80.0,4.39918904862066,65.0,49.5,45.0,27.679473530389945,13.291666666666666
37.46053011129935,31.409603356924368,5.5,26.4045128157082,73.5954871842918,7.578226707986519,60.50000000000001,45.0,31.5,19.15235814385541,22.83333333333333
39.54760827107059,31.40315644361796,5.5,19.86479288393861,80.0,7.62749613445213,55.0,49.50000000000001,38.5,52.03806291982611,23.83333333333333
37.18791858532032,33.4686055589094,6.75,25.89206862106496,74.10793137893504,10.330121742180316,55.00000000000001,40.0,27.0,24.847309984943337,35.58333333333333
41.063769501784954,52.6622910978594,6.5,27.47705657118264,72.52294342881737,9.707079060149704,84.0,66.0,50.0,23.356968009845996,66.66666666666667
40.88614189462957,33.4698514612551,6.75,31.69316839341071,68.3068316065893,12.534196093571609,65.0,48.0,33.0,18.5567490415226,42.58333333333333
37.106792521540726,52.653275515554135,6.5,23.141209403065485,76.85879059693451,12.265362470050867,70.0,60.0,50.0,68.92172098065839,60.0
42.07901338501743,33.46534360126006,6.75,24.261233271946924,75.73876672805308,12.707123088304042,55.00000000000001,44.0,36.0,41.31693415645588,39.375
41.02814512998876,31.40382968818322,5.5,27.734455986764413,72.26554401323558,5.607453710687258,71.5,54.0,42.0,48.60384239245191,27.916666666666668
32.517481275727505,33.46728310972534,6.75,20.68525699195986,79.31474300804014,10.772977767759825,50.0,36.0,30.0,31.524355915269165,33.83333333333333
37.45740556562946,52.661543451575156,6.5,27.551957227046422,72.44804277295358,9.758059994926644,77.0,60.0,45.0,27.13557233042031,60.66666666666666
37.17897515002221,33.77646840221542,8.0,18.126783217835776,80.0,16.72406073165132,71.5,55.0,40.5,47.56363564212763,13.916666666666666
41.06214933078011,33.468092413972556,6.75,25.915790965409084,74.08420903459091,9.277901056368442,60.0,44.0,30.0,27.43817877106384,39.08333333333333
40.87462168615491,33.464005793972056,6.75,20.931334616022347,79.06866538397765,11.06073022145286,65.0,48.0,33.0,48.07152315359443,42.58333333333333
37.13290701767167,33.78511273797768,8.0,29.436194694735214,70.5638053052648,10.448251915129427,65.0,55.0,45.0,3.2959922035911324,13.75
36.98011776920946,31.406596072160568,5.5,22.915809989218392,77.08419001078161,10.65367896928886,49.5,45.0,38.5,34.49251772397855,22.166666666666668
42.094937887486374,33.473335815412625,6.75,29.820603653039637,70.17939634696037,13.582718706721431,55.00000000000001,44.0,36.0,0.964244900143832,39.375
32.50210222359271,41.674873766324374,6.25,24.32917047720119,75.67082952279881,8.31733647279055,60.0,45.0,40.0,70.87935032820826,42.29166666666667
37.4622807864144,33.78288985357594,8.0,27.490220082267623,72.50977991773237,7.028693238192012,71.5,55.0,40.5,14.679383224896826,13.916666666666666
37.19092301391231,33.47011699654531,6.75,26.694542304739315,73.30545769526069,4.172181068265082,55.00000000000001,40.0,27.0,17.21606136126327,35.58333333333333
41.052117030955905,33.77546353863681,8.0,21.18915195865621,78.81084804134379,12.032928183046565,78.0,60.50000000000001,45.0,52.709542028206144,15.291666666666666
40.882351760860644,33.780236526387384,8.0,31.074880856575035,68.92511914342496,13.997506098529849,84.5,66.0,49.50000000000001,28.267071757507107,16.666666666666668
37.10154371312936,52.650665650983946,6.5,21.591096488697936,78.40890351130207,8.295073275143515,70.0,60.0,50.0,82.11197651842905,60.0
36.97657729481624,31.40481924125552,5.5,21.996121122369185,78.00387887763083,9.137784337741117,49.5,45.0,38.5,43.55613217062314,22.166666666666668
42.090732459967995,52.66461325254443,6.5,28.675843570282854,71.32415642971714,8.821386193233455,77.0,66.0,60.0,11.620798231718435,67.66666666666667
41.021186037780474,33.772795922395446,8.0,26.45893961723229,73.54106038276771,7.201206038480956,84.5,66.0,54.0,66.37040480018467,17.041666666666668
37.44610555914548,33.462434083585165,6.75,20.662171665372757,79.33782833462725,13.786672636006395,55.00000000000001,40.0,27.0,56.00708889699864,35.58333333333333
39.55022442508449,41.67985735449094,6.25,24.102412012736043,75.89758798726396,5.57345110985989,60.0,55.00000000000001,44.0,45.398264032547054,46.375
37.177561097616874,31.40332949481736,5.5,20.66385077292244,79.33614922707756,8.971443830724127,60.50000000000001,45.0,31.5,51.155328751675576,22.83333333333333
41.05421571737922,41.67946136644179,6.25,24.60575705624666,75.39424294375334,9.04890629293724,72.0,55.00000000000001,40.0,47.42295092787794,48.70833333333333
40.876208919525205,33.46481119937801,6.75,21.96612700517287,78.03387299482714,7.422435103514827,65.0,48.0,33.0,44.00503125890689,42.58333333333333
37.11277600364789,31.40279432491074,5.5,21.20835240692213,78.79164759307787,13.134424912925072,55.0,45.0,35.0,53.88523044535641,22.5
36.969040140833876,41.67644390204953,6.25,21.03659887352474,78.96340112647526,12.881500718077431,54.0,50.0,44.0,62.85124636548075,43.16666666666667
41.01942404646921,41.67487583589417,6.25,26.40578127289638,73.59421872710362,11.22742325408235,78.0,60.0,48.0,70.8687686178391,54.25
32.5209050718903,33.46901840273001,6.75,31.032752483897227,68.96724751610277,14.01154949187005,50.0,36.0,30.0,22.76286153469228,33.83333333333333
37.447660923773405,33.463221161546016,6.75,20.683214117138284,79.31678588286172,10.893027431295977,55.00000000000001,40.0,27.0,52.03313227264343,35.58333333333333
39.561371307823116,33.782415709382036,8.0,27.36938821402667,72.63061178597333,12.451438890511906,65.0,60.50000000000001,49.50000000000001,17.10747564189162,14.583333333333334
37.194063679570995,41.686929424399864,6.25,28.65943090098609,71.3405690990139,8.285685171368174,66.0,50.0,36.0,9.238770588220378,44.33333333333333
40.856778537905896,52.64835585825558,6.5,23.764540050365547,76.23545994963445,10.450021428656616,91.0,72.0,55.00000000000001,93.78566896757928,72.66666666666667
37.1307181244824,52.665172041116556,6.5,28.952511990421996,71.047488009578,9.16574411838641,70.0,60.0,50.0,8.79668078822719,60.0
36.98996522670754,41.68692076882766,6.25,28.69853902308089,71.30146097691912,11.92681170051108,54.0,50.0,44.0,9.283026528886902,43.16666666666667
42.06931330717473,41.675848227290224,6.25,19.088697931549383,80.0,5.768095897561179,66.0,55.00000000000001,48.0,65.89693140984976,49.29166666666667
41.03306125219922,31.406290158679848,5.5,21.28997936384997,78.71002063615003,8.15987102484818,71.5,54.0,42.0,36.05298238912918,27.916666666666668
32.52416107522662,31.410528981144488,5.5,17.93326502900646,80.0,13.432901352222242,55.0,40.5,35.0,14.43074899702841,21.75
37.44329124614774,41.67637615078007,6.25,21.24595391442876,78.75404608557125,10.803697548445063,66.0,50.0,36.0,63.19765860621946,44.33333333333333
39.55060223606772,41.68004489297626,6.25,23.42296058526653,76.57703941473346,11.96027474410359,60.0,55.00000000000001,44.0,44.43937975710123,46.375
41.05826962163017,33.466156785660274,6.75,23.579703592029677,76.42029640797033,7.3199952654782,60.0,44.0,30.0,37.21116611976266,39.08333333333333
40.8758230401206,33.46461539366706,6.75,27.67985436169401,72.32014563830599,15.820225912201176,65.0,48.0,33.0,44.99365429349709,42.58333333333333
37.11258517281655,31.40270031238787,5.5,18.079192185301626,80.0,3.3717775355751147,55.0,45.0,35.0,54.36478832450972,22.5
36.98806923663111,31.410586614524703,5.5,27.783480517667492,72.2165194823325,8.99217967248867,49.5,45.0,38.5,14.136761124547924,22.166666666666668
42.06899829610942,33.460317212808306,6.75,21.074047810808768,78.92595218919124,7.52006828768027,55.00000000000001,44.0,36.0,66.69516944935177,39.375
41.02088237665177,33.77264453656034,8.0,26.52390880743113,73.47609119256887,4.199422782640024,84.5,66.0,54.0,67.14565166177164,17.041666666666668
32.519876641957694,33.780797443791265,8.0,30.313787088713063,69.68621291128693,7.999411037544856,65.0,49.5,45.0,25.394613732211763,13.291666666666666
37.45630697890069,33.77990936574201,8.0,25.524248707969143,74.47575129203085,12.525526930012976,71.5,55.0,40.5,29.94246142242844,13.916666666666666
39.548944797019374,31.403821431435652,5.5,21.813293133925733,78.18670686607427,13.139540651265971,55.0,49.50000000000001,38.5,48.64596006179527,23.83333333333333
37.19554180264689,33.47244057020065,6.75,28.81291275849247,71.18708724150753,9.45128508932746,55.00000000000001,40.0,27.0,5.484337975434804,35.58333333333333
40.88169482011818,52.660986549792554,6.5,17.862987345741537,80.0,5.966040447362423,91.0,72.0,55.00000000000001,29.95015393969755,72.66666666666667
37.12181232662886,52.66074381198993,6.5,14.163673713998456,80.0,7.965857069660806,70.0,60.0,50.0,31.176950794174846,60.0
36.98215426513727,31.40761811285361,5.5,24.61463169037429,75.3853683096257,8.566560227096023,49.5,45.0,38.5,29.27908814879337,22.166666666666668
42.093543488097374,31.412476265215282,5.5,29.34255714894795,70.65744285105205,13.236853597952097,60.50000000000001,49.50000000000001,42.0,4.497652951876693,25.33333333333333
41.01493775429638,52.650624041166644,6.5,21.711296339864543,78.28870366013545,7.720410522981992,91.0,72.0,60.0,82.32227253507018,74.33333333333333
32.51103445210878,33.464015646536524,6.75,23.22609295557314,76.77390704442686,8.12928746287064,50.0,36.0,30.0,48.02177755557848,33.83333333333333
37.453128139316206,31.405895841061415,5.5,22.835861530975613,77.16413846902438,8.268450059743936,60.50000000000001,45.0,31.5,38.06439656077841,22.83333333333333
41.04366831798273,52.6522723242152,6.5,17.49659991559847,80.0,7.54859448450615,84.0,66.0,50.0,73.9918500076539,66.66666666666667
40.87027080082871,33.7741925077188,8.0,26.680869636302365,73.31913036369764,9.28793776138713,84.5,66.0,49.50000000000001,59.21849135930324,16.666666666666668
36.97699221672047,41.6804253834244,6.25,24.243800328147493,75.7561996718525,12.225387640425485,54.0,50.0,44.0,42.49393209579255,43.16666666666667
42.09141227117378,33.78382350454033,8.0,28.234704352776756,71.76529564722324,7.933662994715025,71.5,60.50000000000001,54.0,9.898156636263067,15.5
41.042406303655184,41.686351232451145,6.25,33.41810669538084,66.58189330461916,8.108092561929194,78.0,60.0,48.0,12.195066022056196,54.25
32.52912520908963,31.413019320010477,5.5,15.36624730793755,80.0,4.24289971805382,55.0,40.5,35.0,1.72753044159389,21.75
37.46420292246694,31.411443002588587,5.5,27.746522835302184,72.25347716469781,12.660034057885689,60.50000000000001,45.0,31.5,9.7683256106564,22.83333333333333
39.55204884187425,31.40536584740148,5.5,23.23051414585895,76.76948585414105,12.469096758631554,55.0,49.50000000000001,38.5,40.76789422010307,23.83333333333333
37.183593988771804,33.466429984492045,6.75,23.83642647337572,76.16357352662428,4.316252765683005,55.00000000000001,40.0,27.0,35.83178521814822,35.58333333333333
41.068534094798665,33.78353902854501,8.0,28.01532205584537,71.98467794415463,12.150734490543972,78.0,60.50000000000001,45.0,11.35495820831104,15.291666666666666
40.868899031581435,31.401059815260577,5.5,23.68158648352897,76.31841351647103,10.220682813247487,71.5,54.0,38.5,62.73296417082756,27.33333333333333
37.13157019746991,31.412053256311395,5.5,28.79368578215045,71.20631421784955,14.66415615458468,55.0,45.0,35.0,6.655421370616392,22.5
41.027538800963946,33.46359377629743,6.75,22.5498173445241,77.4501826554759,12.125154778888833,65.0,48.0,36.0,50.15180039279124,43.45833333333333
32.52641582176165,41.68704245353625,6.25,33.418616607776585,66.58138339222342,12.120640478614073,60.0,45.0,40.0,8.660852613880781,42.29166666666667
37.46190341787376,52.66381729654631,6.5,28.12083042140366,71.87916957859633,17.169063725865712,77.0,60.0,45.0,15.643559846216707,60.66666666666666
39.56536105691965,52.66553119987266,6.5,29.25214870245521,70.7478512975448,11.77311296365304,70.0,66.0,55.00000000000001,6.981492434884553,63.66666666666666
40.883759348501044,33.780940732506245,8.0,31.210263607845548,68.78973639215445,10.08625228232342,84.5,66.0,49.50000000000001,24.660832222792187,16.666666666666668
37.12761632154429,33.78251646393586,8.0,26.964184640969663,73.03581535903034,12.678972770803057,65.0,55.0,45.0,16.591511571712463,13.75
42.07108723891153,41.67672738688753,6.25,22.79580157981501,77.204198420185,11.24890663623001,66.0,55.00000000000001,48.0,61.40178838880458,49.29166666666667
41.025662343279244,33.46264495544794,6.75,22.04728132835496,77.95271867164504,2.42261102070084,65.0,48.0,36.0,54.94239686182254,43.45833333333333
32.509303767236304,52.65653454223329,6.5,22.14336737250455,77.85663262749546,7.942450705046168,70.0,54.0,50.0,52.45060014424633,58.0
37.4459805399866,33.77475723697312,8.0,20.06233536633958,79.93766463366042,11.818128039073107,71.5,55.0,40.5,56.32651284792423,13.916666666666666
39.563691669246616,31.411158730340322,5.5,28.022468281543222,71.97753171845677,10.866685094862587,55.0,49.50000000000001,38.5,11.218398349057548,23.83333333333333
37.178221260970034,33.46372712677438,6.75,18.547617757444964,80.0,11.735683171151353,55.00000000000001,40.0,27.0,49.4785138346504,35.58333333333333
41.06894254127449,33.78373994177926,8.0,28.482611140912148,71.51738885908784,10.794887165263924,78.0,60.50000000000001,45.0,10.32608153570354,15.291666666666666
40.86984797767558,33.46158348438123,6.75,26.26266850127289,73.73733149872712,10.414837457073574,65.0,48.0,33.0,60.30176427764475,42.58333333333333
37.127021170276144,31.40981218488659,5.5,26.540273957517027,73.45972604248297,6.466757877555901,55.0,45.0,35.0,18.087126708563773,22.5
36.99093771894361,52.66556840723916,6.5,29.233654274482014,70.766345725518,9.84638354249172,63.0,60.0,55.00000000000001,6.793446404542308,59.333333333333336
42.07550473785715,31.403515239316693,5.5,22.21855381414431,77.78144618585569,14.972416613654843,60.50000000000001,49.50000000000001,42.0,50.207846060602016,25.33333333333333
32.5163342215965,33.46670174479738,6.75,28.01525392574471,71.9847460742553,9.044598247177932,50.0,36.0,30.0,34.459667436502976,33.83333333333333
37.46334887143258,33.47115990313231,6.75,27.81775502500043,72.18224497499958,11.757407630600856,55.00000000000001,40.0,27.0,11.95042600344594,35.58333333333333
39.5425545085727,52.65407828738659,6.5,23.43577022685165,76.56422977314836,14.334563277029224,70.0,66.0,55.00000000000001,64.86451213945614,63.66666666666666
37.158637676304814,52.64728044275959,6.5,20.12472918658755,79.87527081341244,6.092202243046355,77.0,60.0,45.0,99.22081888431576,60.66666666666666
41.0422340031305,52.6515574371727,6.5,21.634856819510123,78.36514318048988,19.57902185624892,84.0,66.0,50.0,77.60488912041652,66.66666666666667
40.86856660526192,41.67630046492143,6.25,26.80369759835991,73.19630240164008,15.934598471659536,78.0,60.0,44.0,63.58464040144624,53.08333333333333
37.10684611296004,52.653302162811116,6.5,22.899647210479007,77.100352789521,14.077614097491075,70.0,60.0,50.0,68.78704574391986,60.0
42.089186357238724,33.47044922843549,6.75,12.265433071661215,80.0,8.582200675335635,55.00000000000001,44.0,36.0,15.53862254768603,39.375
41.02775557593549,31.403634720236155,5.5,26.696390714854967,73.30360928514503,9.073999457975964,71.5,54.0,42.0,49.5983738904292,27.916666666666668
32.50909915716226,52.65643094168333,6.5,28.642134721099943,71.35786527890005,4.883227242588673,70.0,54.0,50.0,52.97419732373204,58.0
37.454677906176414,31.40667209166479,5.5,24.458572487780508,75.54142751221949,6.484296191101558,60.50000000000001,45.0,31.5,34.10474223294109,22.83333333333333
39.560133993734276,31.409388610667648,5.5,26.57492642852977,73.42507357147022,2.30204883835665,55.0,49.50000000000001,38.5,20.24777879937053,23.83333333333333
